DATAFLOW,LAST UPDATE,freq,frequenc,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-34,PC,IT,2011-01-01,60.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-34,PC,LT,2011-01-01,63.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-34,PC,LU,2011-01-01,66.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-34,PC,LV,2011-01-01,47.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-34,PC,MT,2011-01-01,39.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-34,PC,PL,2011-01-01,46.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-34,PC,PT,2011-01-01,63.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-34,PC,RO,2011-01-01,34.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-34,PC,RS,2011-01-01,57.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-34,PC,SI,2011-01-01,66.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-34,PC,SK,2011-01-01,63.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-34,PC,TR,2011-01-01,39.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-34,PC,UK,2011-01-01,29.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-44,PC,AT,2011-01-01,71.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-44,PC,BG,2011-01-01,47.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-44,PC,CY,2011-01-01,34.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-44,PC,CZ,2011-01-01,52.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-44,PC,DE,2011-01-01,55.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-44,PC,EE,2011-01-01,69.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-44,PC,EL,2011-01-01,24.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-44,PC,ES,2011-01-01,46.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-44,PC,FI,2011-01-01,80.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-44,PC,HU,2011-01-01,61.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-44,PC,IT,2011-01-01,61.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-44,PC,LT,2011-01-01,62.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-44,PC,LU,2011-01-01,71.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-44,PC,LV,2011-01-01,48.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-44,PC,MT,2011-01-01,40.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-44,PC,PL,2011-01-01,46.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-44,PC,PT,2011-01-01,59.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-44,PC,RO,2011-01-01,32.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-44,PC,RS,2011-01-01,59.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-44,PC,SI,2011-01-01,63.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-44,PC,SK,2011-01-01,63.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-44,PC,TR,2011-01-01,38.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-44,PC,UK,2011-01-01,31.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-64,PC,AT,2011-01-01,76.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-64,PC,BG,2011-01-01,45.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-64,PC,CY,2011-01-01,37.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-64,PC,CZ,2011-01-01,55.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-64,PC,DE,2011-01-01,65.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-64,PC,EE,2011-01-01,69.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-64,PC,EL,2011-01-01,22.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-64,PC,ES,2011-01-01,47.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-64,PC,FI,2011-01-01,85.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-64,PC,HU,2011-01-01,63.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-64,PC,IT,2011-01-01,61.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-64,PC,LT,2011-01-01,61.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-64,PC,LU,2011-01-01,78.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-64,PC,LV,2011-01-01,49.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-64,PC,MT,2011-01-01,37.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-64,PC,PL,2011-01-01,47.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-64,PC,PT,2011-01-01,53.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-64,PC,RO,2011-01-01,29.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-64,PC,RS,2011-01-01,56.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-64,PC,SI,2011-01-01,61.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-64,PC,SK,2011-01-01,64.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-64,PC,TR,2011-01-01,35.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-64,PC,UK,2011-01-01,36.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-44,PC,AT,2011-01-01,74.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-44,PC,BG,2011-01-01,50.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-44,PC,CY,2011-01-01,38.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-44,PC,CZ,2011-01-01,54.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-44,PC,DE,2011-01-01,59.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-44,PC,EE,2011-01-01,69.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-44,PC,EL,2011-01-01,24.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-44,PC,ES,2011-01-01,47.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-44,PC,FI,2011-01-01,84.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-44,PC,HU,2011-01-01,62.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-44,PC,IT,2011-01-01,61.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-44,PC,LT,2011-01-01,62.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-44,PC,LU,2011-01-01,76.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-44,PC,LV,2011-01-01,48.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-44,PC,MT,2011-01-01,41.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-44,PC,PL,2011-01-01,46.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-44,PC,PT,2011-01-01,54.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-44,PC,RO,2011-01-01,30.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-44,PC,RS,2011-01-01,60.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-44,PC,SI,2011-01-01,61.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-44,PC,SK,2011-01-01,63.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-44,PC,TR,2011-01-01,38.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-44,PC,UK,2011-01-01,32.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-54,PC,AT,2011-01-01,77.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-54,PC,BG,2011-01-01,47.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-54,PC,CY,2011-01-01,39.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-54,PC,CZ,2011-01-01,57.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-54,PC,DE,2011-01-01,65.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-54,PC,EE,2011-01-01,69.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-54,PC,EL,2011-01-01,23.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-54,PC,ES,2011-01-01,48.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-54,PC,FI,2011-01-01,87.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-54,PC,HU,2011-01-01,63.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-54,PC,IT,2011-01-01,62.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-54,PC,LT,2011-01-01,61.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-54,PC,LU,2011-01-01,79.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-54,PC,LV,2011-01-01,49.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-54,PC,MT,2011-01-01,39.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-54,PC,PL,2011-01-01,46.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-54,PC,PT,2011-01-01,52.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-54,PC,RO,2011-01-01,29.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-54,PC,RS,2011-01-01,58.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-54,PC,SI,2011-01-01,59.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-54,PC,SK,2011-01-01,64.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-54,PC,TR,2011-01-01,34.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y35-54,PC,UK,2011-01-01,35.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-54,PC,AT,2011-01-01,79.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-54,PC,BG,2011-01-01,45.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-54,PC,CY,2011-01-01,41.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-54,PC,CZ,2011-01-01,59.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-54,PC,DE,2011-01-01,70.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-54,PC,EE,2011-01-01,69.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-54,PC,EL,2011-01-01,22.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-54,PC,ES,2011-01-01,49.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-54,PC,FI,2011-01-01,89.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-54,PC,HU,2011-01-01,65.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-54,PC,IT,2011-01-01,63.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-54,PC,LT,2011-01-01,60.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-54,PC,LU,2011-01-01,83.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-54,PC,LV,2011-01-01,50.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-54,PC,MT,2011-01-01,38.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-54,PC,PL,2011-01-01,47.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-54,PC,PT,2011-01-01,51.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-54,PC,RO,2011-01-01,28.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-54,PC,RS,2011-01-01,56.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-54,PC,SI,2011-01-01,57.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-54,PC,SK,2011-01-01,66.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-54,PC,TR,2011-01-01,30.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-54,PC,UK,2011-01-01,39.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-64,PC,AT,2011-01-01,80.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-64,PC,BG,2011-01-01,43.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-64,PC,CY,2011-01-01,41.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-64,PC,CZ,2011-01-01,59.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-64,PC,DE,2011-01-01,73.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-64,PC,EE,2011-01-01,69.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-64,PC,EL,2011-01-01,21.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-64,PC,ES,2011-01-01,48.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-64,PC,FI,2011-01-01,90.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-64,PC,HU,2011-01-01,66.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-64,PC,IT,2011-01-01,62.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-64,PC,LT,2011-01-01,59.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-64,PC,LU,2011-01-01,87.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-64,PC,LV,2011-01-01,50.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-64,PC,MT,2011-01-01,35.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-64,PC,PL,2011-01-01,49.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-64,PC,PT,2011-01-01,48.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-64,PC,RO,2011-01-01,26.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-64,PC,RS,2011-01-01,54.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-64,PC,SI,2011-01-01,59.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-64,PC,SK,2011-01-01,65.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-64,PC,TR,2011-01-01,29.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y45-64,PC,UK,2011-01-01,42.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y55-64,PC,AT,2011-01-01,82.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y55-64,PC,BG,2011-01-01,42.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y55-64,PC,CY,2011-01-01,41.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y55-64,PC,CZ,2011-01-01,59.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y55-64,PC,DE,2011-01-01,77.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y55-64,PC,EE,2011-01-01,70.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y55-64,PC,EL,2011-01-01,19.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y55-64,PC,ES,2011-01-01,48.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y55-64,PC,FI,2011-01-01,91.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y55-64,PC,HU,2011-01-01,67.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y55-64,PC,IT,2011-01-01,60.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y55-64,PC,LT,2011-01-01,57.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y55-64,PC,LU,2011-01-01,92.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y55-64,PC,LV,2011-01-01,49.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y55-64,PC,MT,2011-01-01,33.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y55-64,PC,PL,2011-01-01,51.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y55-64,PC,PT,2011-01-01,44.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y55-64,PC,RO,2011-01-01,24.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y55-64,PC,RS,2011-01-01,52.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y55-64,PC,SI,2011-01-01,61.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y55-64,PC,SK,2011-01-01,65.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y55-64,PC,TR,2011-01-01,26.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y55-64,PC,UK,2011-01-01,46.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-34,PC,AT,2011-01-01,96.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-34,PC,BG,2011-01-01,84.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-34,PC,CY,2011-01-01,83.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-34,PC,CZ,2011-01-01,96.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-34,PC,DE,2011-01-01,92.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-34,PC,EE,2011-01-01,97.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-34,PC,EL,2011-01-01,76.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-34,PC,ES,2011-01-01,83.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-34,PC,FI,2011-01-01,98.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-34,PC,HU,2011-01-01,95.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-34,PC,IT,2011-01-01,83.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-34,PC,LT,2011-01-01,98.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-34,PC,LU,2011-01-01,99.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-34,PC,LV,2011-01-01,97.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-34,PC,MT,2011-01-01,82.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-34,PC,PL,2011-01-01,96.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-34,PC,PT,2011-01-01,96.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-34,PC,RO,2011-01-01,80.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-34,PC,RS,2011-01-01,95.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-34,PC,SI,2011-01-01,92.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-34,PC,SK,2011-01-01,99.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-34,PC,TR,2011-01-01,76.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-34,PC,UK,2011-01-01,89.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-44,PC,AT,2011-01-01,97.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-44,PC,BG,2011-01-01,86.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-44,PC,CY,2011-01-01,84.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-44,PC,CZ,2011-01-01,97.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-44,PC,DE,2011-01-01,92.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-44,PC,EE,2011-01-01,96.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-44,PC,EL,2011-01-01,78.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-44,PC,ES,2011-01-01,84.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-44,PC,FI,2011-01-01,98.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-44,PC,HU,2011-01-01,95.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-44,PC,IT,2011-01-01,84.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-44,PC,LT,2011-01-01,97.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-44,PC,LU,2011-01-01,99.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-44,PC,LV,2011-01-01,97.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-44,PC,MT,2011-01-01,82.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-44,PC,PL,2011-01-01,96.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-44,PC,PT,2011-01-01,95.3,,
